Date,Year,Region,Manufacturer,Powertrain,Sales
2015-08-27,2015,China,Hyundai,BEV,9
2015-08-29,2015,China,Volkswagen,PHEV,15
2015-08-29,2015,China,Others,BEV,30
2015-08-30,2015,North America,NIO,BEV,2
2015-08-30,2015,North America,Ford,BEV,50
2015-08-30,2015,Europe,Hyundai,BEV,21
2015-08-30,2015,China,Rivian,PHEV,3
2015-08-30,2015,Europe,Tesla,BEV,122
2015-08-30,2015,China,Ford,BEV,45
2015-08-31,2015,Europe,Volkswagen,BEV,19
2015-08-31,2015,Europe,Ford,BEV,73
2015-09-01,2015,China,Rivian,BEV,3
2015-09-01,2015,North America,Others,PHEV,38
2015-09-02,2015,North America,Rivian,PHEV,1
2015-09-02,2015,North America,Ford,BEV,10
2015-09-02,2015,Rest of World,General Motors,BEV,34
2015-09-02,2015,Europe,Tesla,PHEV,92
2015-09-02,2015,Europe,Ford,BEV,39
2015-09-02,2015,Europe,Tesla,BEV,52
2015-09-03,2015,North America,Ford,BEV,30
2015-09-04,2015,Europe,General Motors,BEV,39
2015-09-06,2015,North America,Others,BEV,43
2015-09-07,2015,Europe,Hyundai,PHEV,7
2015-09-07,2015,Rest of World,NIO,PHEV,1
2015-09-07,2015,Europe,Tesla,BEV,107
2015-09-07,2015,North America,Volkswagen,BEV,46
2015-09-08,2015,North America,BYD,BEV,5
2015-09-08,2015,Rest of World,Ford,BEV,27
2015-09-08,2015,China,Rivian,BEV,1
2015-09-10,2015,China,Rivian,PHEV,1
2015-09-11,2015,China,BYD,PHEV,135
2015-09-11,2015,North America,Rivian,BEV,3
2015-09-11,2015,China,Hyundai,BEV,28
2015-09-11,2015,China,BYD,BEV,18
2015-09-12,2015,China,Volkswagen,BEV,28
2015-09-13,2015,Europe,Others,BEV,28
2015-09-13,2015,North America,BYD,BEV,45
2015-09-13,2015,North America,General Motors,PHEV,23
2015-09-14,2015,China,Rivian,PHEV,2
2015-09-14,2015,North America,Rivian,BEV,1
2015-09-16,2015,China,General Motors,BEV,19
2015-09-17,2015,North America,Hyundai,BEV,30
2015-09-18,2015,North America,Rivian,BEV,1
2015-09-18,2015,China,Hyundai,BEV,14
2015-09-19,2015,Europe,Volkswagen,BEV,37
2015-09-19,2015,China,Hyundai,PHEV,37
2015-09-19,2015,China,BYD,PHEV,27
2015-09-20,2015,Europe,Ford,PHEV,9
2015-09-20,2015,Europe,Rivian,BEV,1
2015-09-20,2015,North America,Others,BEV,48
2015-09-22,2015,China,Others,BEV,42
2015-09-22,2015,China,Tesla,BEV,30
2015-09-22,2015,China,Ford,BEV,12
2015-09-22,2015,China,NIO,BEV,42
2015-09-22,2015,China,BYD,PHEV,69
2015-09-23,2015,North America,BYD,BEV,19
2015-09-23,2015,Europe,Others,BEV,18
2015-09-24,2015,China,Tesla,PHEV,48
2015-09-24,2015,North America,Hyundai,BEV,16
2015-09-25,2015,Rest of World,Hyundai,PHEV,37
2015-09-25,2015,China,Ford,PHEV,28
2015-09-26,2015,North America,Others,BEV,34
2015-09-26,2015,China,Volkswagen,BEV,26
2015-09-26,2015,North America,General Motors,BEV,68
2015-09-27,2015,Europe,Hyundai,BEV,29
2015-09-27,2015,Europe,Ford,BEV,12
2015-09-27,2015,Europe,Ford,BEV,75
2015-09-27,2015,Europe,Rivian,BEV,4
2015-09-28,2015,North America,Volkswagen,BEV,34
2015-09-28,2015,North America,Hyundai,BEV,28
2015-09-28,2015,Europe,BYD,PHEV,47
2015-09-29,2015,China,Volkswagen,PHEV,25
2015-09-29,2015,China,Tesla,BEV,6
2015-09-29,2015,Europe,NIO,PHEV,1
2015-09-30,2015,China,Hyundai,PHEV,21
2015-09-30,2015,North America,Hyundai,BEV,43
2015-09-30,2015,North America,Tesla,BEV,70
2015-09-30,2015,Europe,NIO,BEV,2
2015-10-01,2015,Rest of World,Others,BEV,23
2015-10-01,2015,Europe,NIO,PHEV,1
2015-10-01,2015,North America,Others,BEV,49
2015-10-01,2015,China,BYD,BEV,138
2015-10-02,2015,China,Volkswagen,PHEV,43
2015-10-03,2015,China,Volkswagen,BEV,39
2015-10-03,2015,Europe,General Motors,BEV,25
2015-10-03,2015,China,Others,BEV,33
2015-10-04,2015,Europe,Rivian,BEV,2
2015-10-04,2015,China,Rivian,PHEV,3
2015-10-05,2015,Europe,Others,PHEV,31
2015-10-05,2015,Europe,Ford,PHEV,27
2015-10-05,2015,Europe,BYD,BEV,23
2015-10-05,2015,Rest of World,Hyundai,PHEV,5
2015-10-05,2015,North America,Others,BEV,21
2015-10-06,2015,North America,Rivian,BEV,2
2015-10-07,2015,North America,Volkswagen,BEV,64
2015-10-08,2015,North America,Hyundai,BEV,21
2015-10-08,2015,China,Ford,BEV,36
2015-10-09,2015,North America,General Motors,BEV,18
2015-10-10,2015,Europe,Others,BEV,34
2015-10-10,2015,China,Hyundai,BEV,45
2015-10-10,2015,Europe,General Motors,BEV,75
2015-10-11,2015,North America,Hyundai,BEV,12
2015-10-11,2015,China,Ford,BEV,22
2015-10-12,2015,China,Tesla,PHEV,24
2015-10-12,2015,Europe,General Motors,BEV,73
2015-10-12,2015,Europe,NIO,BEV,2
2015-10-12,2015,Europe,General Motors,PHEV,43
2015-10-13,2015,Europe,Rivian,BEV,2
2015-10-13,2015,North America,Ford,BEV,68
2015-10-13,2015,Europe,Ford,BEV,82
2015-10-15,2015,North America,Rivian,BEV,1
2015-10-15,2015,China,Hyundai,BEV,45
2015-10-15,2015,North America,Others,BEV,35
2015-10-16,2015,North America,NIO,BEV,2
2015-10-16,2015,Europe,Rivian,PHEV,2
2015-10-17,2015,North America,General Motors,BEV,27
2015-10-18,2015,China,Hyundai,BEV,43
2015-10-20,2015,Europe,Volkswagen,BEV,52
2015-10-20,2015,China,General Motors,BEV,15
2015-10-21,2015,North America,Rivian,PHEV,1
2015-10-21,2015,North America,Volkswagen,BEV,72
2015-10-22,2015,China,Ford,BEV,9
2015-10-22,2015,China,Rivian,PHEV,1
2015-10-22,2015,China,Tesla,BEV,48
2015-10-22,2015,North America,Rivian,BEV,1
2015-10-22,2015,Europe,Tesla,BEV,72
2015-10-23,2015,North America,Others,BEV,18
2015-10-23,2015,China,Volkswagen,PHEV,23
2015-10-24,2015,China,NIO,BEV,12
2015-10-25,2015,Europe,Hyundai,PHEV,40
2015-10-26,2015,China,Hyundai,BEV,36
2015-10-26,2015,North America,Others,BEV,29
2015-10-27,2015,North America,Tesla,BEV,55
2015-10-28,2015,Europe,Ford,BEV,37
2015-10-28,2015,North America,Ford,BEV,39
2015-10-28,2015,China,BYD,BEV,90
2015-10-29,2015,Europe,Rivian,BEV,3
2015-10-29,2015,Rest of World,Rivian,BEV,1
2015-10-30,2015,Europe,Hyundai,BEV,6
2015-10-30,2015,Europe,BYD,BEV,41
2015-10-31,2015,Europe,Tesla,BEV,122
2015-10-31,2015,China,Rivian,PHEV,2
2015-11-01,2015,China,Hyundai,BEV,36
2015-11-01,2015,Europe,NIO,BEV,1
2015-11-02,2015,China,General Motors,PHEV,13
2015-11-02,2015,North America,Rivian,PHEV,4
2015-11-02,2015,Europe,General Motors,PHEV,70
2015-11-03,2015,China,Rivian,PHEV,1
2015-11-03,2015,China,Rivian,BEV,3
2015-11-03,2015,China,NIO,BEV,30
2015-11-04,2015,Europe,Ford,BEV,27
2015-11-04,2015,China,Tesla,BEV,7
2015-11-04,2015,China,BYD,BEV,111
2015-11-06,2015,North America,Ford,BEV,70
2015-11-06,2015,Europe,Volkswagen,BEV,10
2015-11-07,2015,Europe,Hyundai,PHEV,10
2015-11-07,2015,China,Volkswagen,BEV,47
2015-11-07,2015,North America,Volkswagen,PHEV,23
2015-11-07,2015,North America,Volkswagen,BEV,19
2015-11-08,2015,Rest of World,Others,PHEV,45
2015-11-09,2015,China,NIO,BEV,73
2015-11-09,2015,China,General Motors,BEV,21
2015-11-09,2015,Europe,Ford,BEV,68
2015-11-09,2015,Europe,NIO,PHEV,1
2015-11-10,2015,China,Others,BEV,18
2015-11-10,2015,Europe,General Motors,BEV,21
2015-11-11,2015,Europe,Volkswagen,BEV,55
2015-11-11,2015,North America,General Motors,PHEV,45
2015-11-13,2015,Europe,Tesla,BEV,17
2015-11-14,2015,China,Others,PHEV,26
2015-11-14,2015,North America,Hyundai,BEV,10
2015-11-14,2015,China,Volkswagen,BEV,26
2015-11-14,2015,North America,NIO,PHEV,4
2015-11-16,2015,Europe,General Motors,BEV,86
2015-11-17,2015,China,Tesla,BEV,40
2015-11-17,2015,China,Tesla,BEV,34
2015-11-17,2015,North America,NIO,BEV,4
2015-11-19,2015,North America,NIO,PHEV,2
2015-11-20,2015,Rest of World,Ford,BEV,39
2015-11-21,2015,Europe,NIO,BEV,3
2015-11-22,2015,China,Tesla,BEV,22
2015-11-23,2015,Europe,BYD,BEV,6
2015-11-23,2015,Europe,Others,BEV,44
2015-11-23,2015,North America,Others,BEV,5
2015-11-24,2015,Europe,NIO,BEV,4
2015-11-24,2015,China,NIO,BEV,46
2015-11-24,2015,Europe,Hyundai,BEV,39
2015-11-25,2015,Europe,Tesla,PHEV,117
2015-11-26,2015,China,BYD,BEV,48
2015-11-26,2015,North America,Volkswagen,PHEV,81
2015-11-26,2015,North America,Others,BEV,17
2015-11-26,2015,China,Hyundai,PHEV,24
2015-11-27,2015,Europe,Ford,PHEV,52
2015-11-27,2015,North America,Rivian,BEV,4
2015-11-27,2015,China,BYD,BEV,117
2015-11-28,2015,China,Tesla,BEV,47
2015-11-28,2015,Europe,Others,BEV,22
2015-11-30,2015,Europe,Volkswagen,PHEV,19
2015-12-01,2015,North America,Others,BEV,12
2015-12-02,2015,North America,NIO,BEV,4
2015-12-02,2015,China,General Motors,PHEV,31
2015-12-02,2015,North America,Tesla,PHEV,110
2015-12-02,2015,North America,Others,BEV,12
2015-12-03,2015,North America,BYD,BEV,39
2015-12-03,2015,North America,Rivian,BEV,2
2015-12-04,2015,Europe,NIO,BEV,4
2015-12-04,2015,China,BYD,PHEV,141
2015-12-04,2015,China,BYD,BEV,93
2015-12-04,2015,China,NIO,BEV,9
2015-12-04,2015,Europe,Others,BEV,13
2015-12-05,2015,China,Others,PHEV,14
2015-12-05,2015,Rest of World,Hyundai,PHEV,23
2015-12-05,2015,China,General Motors,BEV,18
2015-12-06,2015,China,General Motors,BEV,6
2015-12-06,2015,Europe,General Motors,BEV,75
2015-12-06,2015,North America,Others,PHEV,24
2015-12-07,2015,China,Others,BEV,40
2015-12-07,2015,China,BYD,BEV,123
2015-12-07,2015,North America,Tesla,BEV,122
2015-12-07,2015,China,Ford,BEV,48
2015-12-08,2015,North America,Volkswagen,PHEV,79
2015-12-08,2015,China,Hyundai,BEV,37
2015-12-08,2015,China,Ford,BEV,17
2015-12-08,2015,China,Hyundai,BEV,16
2015-12-08,2015,Europe,Others,BEV,29
2015-12-08,2015,Europe,General Motors,BEV,16
2015-12-09,2015,North America,Tesla,BEV,42
2015-12-10,2015,Europe,Ford,BEV,16
2015-12-10,2015,China,Others,PHEV,27
2015-12-11,2015,China,Volkswagen,BEV,14
2015-12-11,2015,China,Hyundai,BEV,11
2015-12-11,2015,Rest of World,Hyundai,BEV,11
2015-12-11,2015,Europe,Volkswagen,BEV,88
2015-12-12,2015,Europe,NIO,BEV,1
2015-12-14,2015,Europe,General Motors,BEV,66
2015-12-14,2015,North America,Rivian,PHEV,3
2015-12-15,2015,North America,Ford,BEV,21
2015-12-15,2015,China,General Motors,BEV,29
2015-12-15,2015,China,Others,BEV,41
2015-12-16,2015,Europe,NIO,BEV,4
2015-12-17,2015,China,Rivian,BEV,2
2015-12-18,2015,North America,Hyundai,PHEV,23
2015-12-19,2015,China,General Motors,BEV,42
2015-12-19,2015,North America,Rivian,BEV,4
2015-12-20,2015,North America,BYD,BEV,37
2015-12-22,2015,Europe,General Motors,BEV,59
2015-12-22,2015,Europe,BYD,BEV,12
2015-12-22,2015,North America,Rivian,BEV,3
2015-12-23,2015,China,Volkswagen,BEV,17
2015-12-23,2015,Europe,Others,PHEV,7
2015-12-24,2015,Europe,Hyundai,PHEV,42
2015-12-24,2015,China,Others,PHEV,9
2015-12-25,2015,Europe,General Motors,BEV,79
2015-12-26,2015,China,General Motors,BEV,5
2015-12-26,2015,Europe,Volkswagen,BEV,88
2015-12-26,2015,Europe,Hyundai,BEV,42
2015-12-26,2015,China,NIO,BEV,7
2015-12-26,2015,China,Hyundai,PHEV,41
2015-12-26,2015,China,Others,BEV,31
2015-12-27,2015,North America,BYD,PHEV,5
2015-12-28,2015,China,Rivian,BEV,4
2015-12-28,2015,North America,Volkswagen,BEV,63
2015-12-29,2015,Europe,BYD,BEV,48
2015-12-29,2015,Europe,Others,BEV,27
2015-12-29,2015,China,Ford,BEV,24
2015-12-29,2015,North America,BYD,BEV,28
2015-12-30,2015,North America,BYD,PHEV,23
2015-12-30,2015,Europe,NIO,BEV,1
2015-12-30,2015,Europe,Volkswagen,PHEV,30
2015-12-31,2015,China,Tesla,PHEV,37
2015-12-31,2015,Europe,Hyundai,BEV,34
2015-12-31,2015,North America,Others,PHEV,44
2015-12-31,2015,North America,Rivian,BEV,4
2015-12-31,2015,China,Rivian,PHEV,1
2016-01-01,2016,Europe,Volkswagen,BEV,51
2016-01-01,2016,North America,Tesla,BEV,67
2016-01-01,2016,Europe,Volkswagen,PHEV,41
2016-01-01,2016,North America,General Motors,BEV,31
2016-01-02,2016,North America,BYD,BEV,58
2016-01-02,2016,North America,NIO,BEV,4
2016-01-02,2016,North America,Volkswagen,BEV,68
2016-01-04,2016,China,General Motors,BEV,32
2016-01-04,2016,China,BYD,BEV,133
2016-01-05,2016,Europe,NIO,PHEV,6
2016-01-05,2016,China,Others,BEV,60
2016-01-05,2016,China,Ford,BEV,29
2016-01-06,2016,Europe,NIO,BEV,3
2016-01-06,2016,Europe,NIO,PHEV,5
2016-01-07,2016,Rest of World,Ford,BEV,29
2016-01-07,2016,Rest of World,Hyundai,BEV,63
2016-01-08,2016,China,Others,BEV,64
2016-01-08,2016,China,Rivian,BEV,1
2016-01-09,2016,Europe,BYD,BEV,32
2016-01-09,2016,China,Hyundai,PHEV,21
2016-01-10,2016,Europe,BYD,PHEV,54
2016-01-10,2016,Europe,Volkswagen,BEV,106
2016-01-10,2016,China,Tesla,BEV,35
2016-01-10,2016,Europe,Volkswagen,BEV,58
2016-01-10,2016,Europe,General Motors,BEV,63
2016-01-10,2016,Europe,Volkswagen,BEV,111
2016-01-11,2016,Europe,BYD,BEV,52
2016-01-11,2016,North America,NIO,BEV,4
2016-01-11,2016,China,Volkswagen,BEV,40
2016-01-11,2016,North America,Tesla,BEV,141
2016-01-11,2016,China,General Motors,BEV,29
2016-01-12,2016,North America,Tesla,BEV,87
2016-01-13,2016,China,BYD,BEV,40
2016-01-13,2016,China,Rivian,BEV,2
2016-01-13,2016,North America,Hyundai,BEV,16
2016-01-13,2016,Europe,Rivian,BEV,2
2016-01-14,2016,Europe,Rivian,PHEV,3
2016-01-14,2016,North America,Others,PHEV,39
2016-01-15,2016,North America,Volkswagen,BEV,85
2016-01-16,2016,Rest of World,General Motors,BEV,63
2016-01-16,2016,North America,Tesla,BEV,128
2016-01-16,2016,China,General Motors,BEV,9
2016-01-16,2016,North America,General Motors,BEV,77
2016-01-18,2016,China,Ford,PHEV,49
2016-01-18,2016,China,Ford,BEV,25
2016-01-18,2016,China,Hyundai,PHEV,33
2016-01-18,2016,China,Tesla,PHEV,32
2016-01-18,2016,North America,Rivian,PHEV,4
2016-01-19,2016,China,NIO,PHEV,38
2016-01-19,2016,Europe,General Motors,BEV,68
2016-01-19,2016,China,General Motors,BEV,55
2016-01-19,2016,China,Tesla,PHEV,54
2016-01-19,2016,North America,BYD,BEV,55
2016-01-19,2016,Rest of World,BYD,PHEV,17
2016-01-20,2016,North America,Volkswagen,BEV,72
2016-01-21,2016,Europe,BYD,PHEV,45
2016-01-21,2016,China,Tesla,BEV,41
2016-01-22,2016,Europe,Tesla,BEV,141
2016-01-22,2016,China,Others,BEV,40
2016-01-22,2016,North America,Tesla,PHEV,104
2016-01-22,2016,North America,BYD,PHEV,13
2016-01-22,2016,Europe,Tesla,BEV,30
2016-01-23,2016,North America,Others,BEV,8
2016-01-24,2016,North America,BYD,BEV,28
2016-01-24,2016,China,NIO,BEV,50
2016-01-25,2016,Rest of World,BYD,BEV,12
2016-01-25,2016,Rest of World,Rivian,BEV,1
2016-01-25,2016,China,Ford,BEV,6
2016-01-25,2016,China,Hyundai,BEV,37
2016-01-25,2016,North America,Others,BEV,37
2016-01-25,2016,Europe,Others,BEV,47
2016-01-26,2016,North America,General Motors,BEV,51
2016-01-26,2016,Europe,Others,BEV,9
2016-01-26,2016,China,Others,PHEV,13
2016-01-27,2016,China,NIO,BEV,78
2016-01-27,2016,North America,Ford,BEV,77
2016-01-27,2016,North America,NIO,PHEV,1
2016-01-27,2016,North America,Tesla,BEV,64
2016-01-28,2016,Europe,Ford,BEV,102
2016-01-28,2016,Europe,General Motors,BEV,17
2016-01-28,2016,Europe,Ford,BEV,58
2016-01-28,2016,North America,NIO,BEV,5
2016-01-30,2016,North America,Rivian,PHEV,6
2016-01-30,2016,China,Ford,BEV,52
2016-01-31,2016,China,Rivian,PHEV,2
2016-01-31,2016,China,Tesla,BEV,10
2016-01-31,2016,China,BYD,BEV,186
2016-02-01,2016,China,BYD,BEV,117
2016-02-01,2016,Rest of World,Others,BEV,48
2016-02-01,2016,China,Others,BEV,13
2016-02-02,2016,North America,Volkswagen,BEV,55
2016-02-02,2016,China,Volkswagen,BEV,48
2016-02-02,2016,China,Tesla,BEV,64
2016-02-02,2016,China,Ford,PHEV,24
2016-02-02,2016,North America,Others,BEV,60
2016-02-02,2016,Europe,NIO,BEV,1
2016-02-03,2016,North America,NIO,PHEV,3
2016-02-03,2016,Europe,BYD,PHEV,16
2016-02-03,2016,Europe,Others,BEV,16
2016-02-03,2016,Europe,BYD,BEV,29
2016-02-03,2016,North America,Tesla,PHEV,94
2016-02-04,2016,North America,NIO,BEV,1
2016-02-04,2016,Europe,Tesla,BEV,128
2016-02-05,2016,China,Hyundai,PHEV,54
2016-02-05,2016,China,Tesla,PHEV,54
2016-02-05,2016,Rest of World,Others,PHEV,9
2016-02-06,2016,Rest of World,NIO,PHEV,3
2016-02-07,2016,China,Rivian,BEV,5
2016-02-08,2016,Europe,Hyundai,PHEV,33
2016-02-08,2016,North America,Others,BEV,48
2016-02-08,2016,North America,NIO,BEV,3
2016-02-09,2016,China,General Motors,BEV,20
2016-02-09,2016,Rest of World,Rivian,BEV,4
2016-02-09,2016,China,Ford,PHEV,16
2016-02-09,2016,North America,BYD,BEV,16
2016-02-09,2016,China,Tesla,PHEV,45
2016-02-09,2016,North America,Tesla,PHEV,114
2016-02-10,2016,China,BYD,PHEV,48
2016-02-10,2016,North America,BYD,BEV,14
2016-02-10,2016,China,NIO,BEV,99
2016-02-10,2016,Europe,BYD,BEV,22
2016-02-10,2016,China,BYD,BEV,81
2016-02-10,2016,China,Tesla,BEV,51
2016-02-11,2016,North America,NIO,PHEV,2
2016-02-11,2016,China,Volkswagen,BEV,49
2016-02-11,2016,North America,Hyundai,BEV,24
2016-02-12,2016,Europe,Ford,BEV,104
2016-02-12,2016,Rest of World,Volkswagen,BEV,66
2016-02-14,2016,China,Ford,BEV,62
2016-02-14,2016,Europe,General Motors,BEV,60
2016-02-15,2016,North America,Rivian,BEV,3
2016-02-16,2016,North America,Tesla,BEV,165
2016-02-17,2016,China,Ford,BEV,39
2016-02-17,2016,Europe,BYD,PHEV,20
2016-02-18,2016,North America,Volkswagen,PHEV,43
2016-02-19,2016,North America,Hyundai,BEV,33
2016-02-21,2016,North America,Hyundai,PHEV,29
2016-02-22,2016,Europe,Tesla,BEV,108
2016-02-22,2016,North America,Hyundai,BEV,28
2016-02-23,2016,Europe,Hyundai,BEV,66
2016-02-23,2016,Europe,Tesla,BEV,162
2016-02-24,2016,North America,Volkswagen,BEV,99
2016-02-24,2016,China,General Motors,BEV,24
2016-02-24,2016,Europe,Tesla,BEV,33
2016-02-24,2016,North America,Hyundai,BEV,43
2016-02-24,2016,Rest of World,Rivian,PHEV,4
2016-02-25,2016,Europe,Volkswagen,BEV,94
2016-02-25,2016,Europe,Volkswagen,BEV,102
2016-02-26,2016,Europe,Ford,BEV,94
2016-02-26,2016,China,Rivian,BEV,4
2016-02-26,2016,Europe,Volkswagen,BEV,14
2016-02-26,2016,China,NIO,BEV,42
2016-02-27,2016,China,General Motors,PHEV,9
2016-02-28,2016,China,Rivian,BEV,3
2016-02-28,2016,China,Tesla,PHEV,36
2016-02-29,2016,Europe,Ford,BEV,19
2016-02-29,2016,Europe,General Motors,PHEV,68
2016-02-29,2016,North America,Tesla,BEV,135
2016-03-01,2016,North America,Hyundai,BEV,13
2016-03-01,2016,China,Hyundai,PHEV,28
2016-03-02,2016,China,Rivian,BEV,1
2016-03-02,2016,China,NIO,BEV,99
2016-03-02,2016,Rest of World,Others,BEV,55
2016-03-03,2016,China,Others,BEV,33
2016-03-03,2016,Europe,Ford,BEV,21
2016-03-04,2016,North America,Tesla,BEV,87
2016-03-04,2016,North America,Hyundai,PHEV,22
2016-03-04,2016,Europe,Others,BEV,33
2016-03-04,2016,Europe,General Motors,BEV,65
2016-03-04,2016,China,Rivian,BEV,2
2016-03-04,2016,China,BYD,PHEV,32
2016-03-06,2016,Europe,NIO,BEV,2
2016-03-06,2016,Europe,General Motors,BEV,53
2016-03-07,2016,China,Volkswagen,BEV,28
2016-03-07,2016,North America,Hyundai,BEV,14
2016-03-07,2016,Europe,NIO,BEV,4
2016-03-08,2016,China,Rivian,PHEV,3
2016-03-09,2016,Rest of World,Rivian,BEV,1
2016-03-09,2016,North America,Volkswagen,BEV,68
2016-03-09,2016,China,General Motors,BEV,55
2016-03-10,2016,Europe,Hyundai,BEV,52
2016-03-10,2016,North America,Rivian,BEV,5
2016-03-10,2016,China,NIO,PHEV,85
2016-03-11,2016,China,General Motors,PHEV,54
2016-03-12,2016,China,Volkswagen,BEV,27
2016-03-13,2016,North America,Volkswagen,BEV,94
2016-03-13,2016,North America,Rivian,BEV,2
2016-03-14,2016,China,Hyundai,BEV,37
2016-03-15,2016,Europe,Volkswagen,BEV,58
2016-03-16,2016,Europe,Ford,BEV,80
2016-03-16,2016,North America,Others,PHEV,44
2016-03-17,2016,Europe,Hyundai,BEV,51
2016-03-17,2016,Europe,Others,BEV,28
2016-03-17,2016,North America,BYD,BEV,45
2016-03-17,2016,North America,Volkswagen,BEV,94
2016-03-18,2016,North America,Hyundai,PHEV,27
2016-03-18,2016,Europe,BYD,BEV,28
2016-03-18,2016,North America,Volkswagen,BEV,17
2016-03-18,2016,Europe,Ford,BEV,63
2016-03-19,2016,China,Tesla,BEV,14
2016-03-19,2016,China,General Motors,BEV,66
2016-03-20,2016,China,Hyundai,PHEV,49
2016-03-20,2016,Europe,Ford,BEV,65
2016-03-20,2016,North America,Others,BEV,47
2016-03-22,2016,North America,Tesla,PHEV,135
2016-03-22,2016,Europe,Others,PHEV,60
2016-03-22,2016,Europe,Tesla,BEV,118
2016-03-22,2016,China,Rivian,BEV,3
2016-03-22,2016,China,Tesla,BEV,13
2016-03-23,2016,Rest of World,Hyundai,BEV,62
2016-03-24,2016,China,Rivian,BEV,6
2016-03-24,2016,China,NIO,PHEV,95
2016-03-24,2016,China,Rivian,PHEV,1
2016-03-25,2016,China,Rivian,BEV,1
2016-03-25,2016,China,Ford,BEV,12
2016-03-26,2016,Europe,General Motors,BEV,65
2016-03-26,2016,Europe,General Motors,BEV,58
2016-03-27,2016,China,Ford,BEV,66
2016-03-27,2016,China,Others,BEV,35
2016-03-27,2016,North America,Others,PHEV,40
2016-03-28,2016,China,BYD,BEV,129
2016-03-28,2016,North America,Others,BEV,16
2016-03-28,2016,Europe,NIO,BEV,3
2016-03-28,2016,China,General Motors,PHEV,44
2016-03-29,2016,North America,Others,PHEV,10
2016-03-30,2016,China,Volkswagen,BEV,62
2016-03-30,2016,Europe,Tesla,BEV,138
2016-03-30,2016,North America,BYD,BEV,9
2016-03-31,2016,Europe,Tesla,BEV,60
2016-03-31,2016,Europe,Hyundai,BEV,43
2016-03-31,2016,China,Hyundai,BEV,56
2016-03-31,2016,Europe,Others,PHEV,8
2016-04-01,2016,Europe,NIO,BEV,2
2016-04-01,2016,Europe,NIO,BEV,4
2016-04-01,2016,North America,Tesla,PHEV,87
2016-04-01,2016,China,Volkswagen,BEV,44
2016-04-03,2016,China,Tesla,BEV,9
2016-04-03,2016,Europe,Others,BEV,24
2016-04-04,2016,Europe,Ford,PHEV,53
2016-04-04,2016,China,Tesla,BEV,48
2016-04-04,2016,Europe,General Motors,PHEV,111
2016-04-04,2016,North America,Ford,BEV,51
2016-04-04,2016,China,Rivian,BEV,1
2016-04-04,2016,China,Rivian,BEV,4
2016-04-05,2016,North America,Hyundai,BEV,55
2016-04-05,2016,North America,Hyundai,BEV,66
2016-04-05,2016,Europe,BYD,BEV,41
2016-04-06,2016,China,Hyundai,BEV,17
2016-04-07,2016,China,General Motors,BEV,39
2016-04-07,2016,China,Hyundai,BEV,10
2016-04-08,2016,China,NIO,BEV,62
2016-04-08,2016,Europe,BYD,BEV,12
2016-04-09,2016,Europe,Tesla,PHEV,158
2016-04-09,2016,Europe,Others,BEV,6
2016-04-09,2016,Europe,Rivian,PHEV,2
2016-04-11,2016,Europe,General Motors,BEV,38
2016-04-12,2016,Europe,Tesla,BEV,104
2016-04-12,2016,Europe,Others,BEV,33
2016-04-12,2016,Europe,Others,BEV,18
2016-04-12,2016,North America,Hyundai,BEV,20
2016-04-13,2016,China,NIO,BEV,28
2016-04-14,2016,Europe,Tesla,PHEV,114
2016-04-14,2016,China,NIO,BEV,95
2016-04-14,2016,Europe,Hyundai,BEV,40
2016-04-15,2016,North America,Hyundai,BEV,24
2016-04-15,2016,China,General Motors,BEV,60
2016-04-15,2016,China,Ford,BEV,6
2016-04-15,2016,Rest of World,Volkswagen,BEV,28
2016-04-15,2016,China,Tesla,BEV,24
2016-04-16,2016,North America,Hyundai,BEV,39
2016-04-16,2016,China,BYD,BEV,162
2016-04-16,2016,Europe,General Motors,BEV,92
2016-04-18,2016,China,Ford,BEV,60
2016-04-18,2016,Europe,Volkswagen,BEV,26
2016-04-19,2016,North America,BYD,BEV,52
2016-04-19,2016,China,Rivian,PHEV,1
2016-04-19,2016,North America,Ford,BEV,80
2016-04-20,2016,Rest of World,Others,PHEV,63
2016-04-20,2016,Europe,General Motors,BEV,99
2016-04-20,2016,China,Ford,PHEV,18
2016-04-20,2016,Europe,BYD,BEV,27
2016-04-20,2016,Europe,Others,BEV,22
2016-04-20,2016,China,General Motors,BEV,63
2016-04-21,2016,China,Rivian,BEV,4
